ID;Address;Longitude;Latitude;Point;State;Source_date;Color
PA_0808;Pl. de l'Alma, 75008 Paris;2.30231903957159;48.86472162911864;20;Détruit !;octobre 2022;black
PA_0811;Est de la fontaine de Montreuil;2.383073;48.850359;10;Détruit !;juillet 2022;black
PA_0819;2 rue Bailleul;2.34241;48.860951;30;Détruit !;janvier 2021 (report);black
PA_0825;186 rue de Paris;2.423043;48.855796;20;OK;mai 2021 (Instagram);blue
PA_0826;22 rue Denoyez;2.378194;48.872319;30;Détruit !;mai 2020 (report);black
PA_0828;38 rue de Terre Neuve;2.399058;48.854764;50;Détruit !;août 2017 (report);black
PA_0833;dans l'Abribus;2.399298;48.857411;20;OK;avril 2015 (spott);blue
PA_0851;14 Bis rue de la Grande Chaumière;2.330338;48.842183;10;OK;septembre 2018 (report);blue
PA_0863;statue derrière le stade Charlety;2.347442;48.816734;20;OK;septembre 2018 (spott);blue
PA_0875;2 rue des Peupliers;2.353816;48.825452;30;OK;septembre 2017 (report);blue
PA_0877;146 rue de Paris;2.424849;48.856137;50;Détruit !;juin 2020 (report);black
PA_0884;205 rue La Fayette;2.365937;48.88157;20;Détruit !;septembre 2018 (spott);black
PA_0889;34 rue Mathis;2.373707;48.89116;20;OK;août 2018 (report);blue
PA_0891;59 rue Legendre;2.317294;48.886024;30;Détruit !;août 2022;black
PA_0892;7 avenue Myron Herrick;2.309874;48.873719;50;Détruit !;juillet 2017 (Instagram);black
PA_0895;place Auguste Baron;2.387233;48.900435;50;OK;juillet 2015 (spott);blue
PA_0896;23 avenue du Docteur Lannelongue;2.3294;48.81901;30;Détruit !;mai 2020;black
PA_0897;1 boulevard Gabriel Péri;2.295427;48.819408;10;OK;avril 2021 (report);blue
PA_0898;19 Rue du Gouverneur Général Éboué, 92130 Issy-les-Moulineaux;2.2717325072271057;48.826835714137495;10;Détruit !;septembre 2022;black
PA_0899;(détruit);2.2779566;48.8518117;30;Détruit !;mai 2015 (spott);black
PA_0902;17 rue de Cambronne;2.301983;48.846342;20;Détruit !;juillet 2022;black
PA_0904;23 rue d'Aligre;2.37878;48.849948;30;Détruit !;octobre 2019 (report);black
PA_0905;Pl Skanderbeg, sur un coin du pont aérien au-dessus du périph;2.371802;48.90051;30;OK;mai 2020;blue
PA_0906;9 rue de la Goutte d'Or;2.354615;48.885039;30;Détruit !;janvier 2022 (report);black
